Entity,Code,Year,Penn World Table 9.0 (Real GDP at chained PPPs in 2011US$) (US$ (PPP-adjusted; real 2011)),CO₂ emissions per capita (tonnes) (tonnes per year),Total population (Gapminder)
Sri Lanka,LKA,1960,2755.268799,0.2202,10020405
Sri Lanka,LKA,1961,2669.976563,0.2202,10248471
Sri Lanka,LKA,1962,2774.47998,0.2569,10480484
Sri Lanka,LKA,1963,2626.854736,0.2202,10717705
Sri Lanka,LKA,1964,2668.903564,0.2202,10962237
Sri Lanka,LKA,1965,2691.353027,0.2202,11215216
Sri Lanka,LKA,1966,2691.14502,0.2202,11477133
Sri Lanka,LKA,1967,2692.603271,0.2569,11746217
Sri Lanka,LKA,1968,2841.57666,0.2569,12018646
Sri Lanka,LKA,1969,2892.945313,0.367,12289319
Sri Lanka,LKA,1970,2987.037109,0.2936,12554583
Sri Lanka,LKA,1971,2951.176758,0.2569,12812407
Sri Lanka,LKA,1972,2986.062012,0.2569,13063663
Sri Lanka,LKA,1973,3124.912109,0.2936,13311145
Sri Lanka,LKA,1974,3078.545166,0.2202,13559172
Sri Lanka,LKA,1975,2917.597412,0.2202,13810647
Sri Lanka,LKA,1976,2692.65625,0.1835,14066703
Sri Lanka,LKA,1977,2574.604492,0.2202,14325640
Sri Lanka,LKA,1978,2481.655518,0.2202,14584167
Sri Lanka,LKA,1979,2077.026123,0.2569,14837618
Sri Lanka,LKA,1980,1912.604858,0.2202,15082771
Sri Lanka,LKA,1981,2121.577637,0.2569,15317817
Sri Lanka,LKA,1982,2110.35376,0.2936,15544043
Sri Lanka,LKA,1983,2169.018311,0.2936,15765034
Sri Lanka,LKA,1984,2331.160645,0.2569,15986020
Sri Lanka,LKA,1985,2587.947998,0.2569,16210466
Sri Lanka,LKA,1986,2742.120605,0.2202,16439169
Sri Lanka,LKA,1987,2809.884033,0.2569,16669911
Sri Lanka,LKA,1988,2839.748779,0.2202,16899425
Sri Lanka,LKA,1989,2916.295654,0.2202,17123045
Sri Lanka,LKA,1990,2984.739014,0.2202,17337048
Sri Lanka,LKA,1991,3006.989746,0.2202,17542866
Sri Lanka,LKA,1992,3217.686035,0.2936,17740936
Sri Lanka,LKA,1993,3452.036133,0.2936,17925624
Sri Lanka,LKA,1994,3642.512451,0.2936,18089720
Sri Lanka,LKA,1995,3825.453857,0.3303,18229498
Sri Lanka,LKA,1996,4093.36792,0.367,18340596
Sri Lanka,LKA,1997,4240.587402,0.4037,18428257
Sri Lanka,LKA,1998,4489.669434,0.4404,18510095
Sri Lanka,LKA,1999,4347.390625,0.4771,18610110
Sri Lanka,LKA,2000,4334.770508,0.5505,18745084
Sri Lanka,LKA,2001,4297.117188,0.5505,18921794
Sri Lanka,LKA,2002,4429.513184,0.5872,19134096
Sri Lanka,LKA,2003,4697.020508,0.5872,19369853
Sri Lanka,LKA,2004,4760.730469,0.6239,19610604
Sri Lanka,LKA,2005,4896.340332,0.6239,19842536
Sri Lanka,LKA,2006,5309.444336,0.5872,20062070
Sri Lanka,LKA,2007,5756.224609,0.6239,20272269
Sri Lanka,LKA,2008,6121.041016,0.5872,20473799
Sri Lanka,LKA,2009,6975.572754,0.6606,20669142
Sri Lanka,LKA,2010,7646.205078,0.6606,20859949
Sri Lanka,LKA,2011,8341.599609,0.734,21045394
Sri Lanka,LKA,2012,8806.870117,0.7707,21223550
Sri Lanka,LKA,2013,9495.701172,0.7707,21393876
Sri Lanka,LKA,2014,10342.375,0.8808,
Sudan,SDN,1700,,,3499784
Sudan,SDN,1800,,,3994154
Sudan,SDN,1820,,,4101110
Sudan,SDN,1950,,0.0734,7309769
Sudan,SDN,1951,,0.0734,7462786
Sudan,SDN,1952,,0.0734,7627408
Sudan,SDN,1953,,0.0734,7801653
Sudan,SDN,1954,,0.0734,7983886
Sudan,SDN,1955,,0.0734,8172814
Sudan,SDN,1956,,0.0734,8367493
Sudan,SDN,1957,,0.1101,8567322
Sudan,SDN,1958,,0.1101,8772025
Sudan,SDN,1959,,0.1101,8981616
Sudan,SDN,1960,,0.1101,9196306
Sudan,SDN,1961,,0.1101,9416392
Sudan,SDN,1962,,0.1101,9642172
Sudan,SDN,1963,,0.1468,9873906
Sudan,SDN,1964,,0.1468,10111923
Sudan,SDN,1965,,0.1835,10356949
Sudan,SDN,1966,,0.1835,10608998
Sudan,SDN,1967,,0.2202,10869525
Sudan,SDN,1968,,0.2202,11142482
Sudan,SDN,1969,,0.2936,11432923
Sudan,SDN,1970,1392.08374,0.3303,11744590
Sudan,SDN,1971,1429.920898,0.3303,12079205
Sudan,SDN,1972,1255.798828,0.3303,12436311
Sudan,SDN,1973,1133.796997,0.3303,12814718
Sudan,SDN,1974,1298.875366,0.3303,13212203
Sudan,SDN,1975,1519.240234,0.2569,13627096
Sudan,SDN,1976,1741.160278,0.2202,14057092
Sudan,SDN,1977,1906.06543,0.2202,14502283
Sudan,SDN,1978,1719.447266,0.1835,14965920
Sudan,SDN,1979,1507.344482,0.1835,15452659
Sudan,SDN,1980,1516.7854,0.1835,15964476
Sudan,SDN,1981,1616.400757,0.1835,16505106
Sudan,SDN,1982,1780.271118,0.1835,17069788
Sudan,SDN,1983,1573.563721,0.1835,17641875
Sudan,SDN,1984,1537.958496,0.1468,18198981
Sudan,SDN,1985,1523.940552,0.1835,18726053
Sudan,SDN,1986,1615.11084,0.1835,19215610
Sudan,SDN,1987,1616.409912,0.1468,19674861
Sudan,SDN,1988,1652.335938,0.1835,20121591
Sudan,SDN,1989,1565.672607,0.1468,20581590
Sudan,SDN,1990,1588.223022,0.1835,21073606
Sudan,SDN,1991,1622.190063,0.1835,21603126
Sudan,SDN,1992,1539.695679,0.1468,22164751
Sudan,SDN,1993,1495.603271,0.1101,22753100
Sudan,SDN,1994,1528.884155,0.1468,23358732
Sudan,SDN,1995,1489.741821,0.1468,23974432
Sudan,SDN,1996,1474.465698,0.1468,24601180
Sudan,SDN,1997,1499.231323,0.1835,25241197
Sudan,SDN,1998,1498.516357,0.1468,25889911
Sudan,SDN,1999,1728.835571,0.1468,26541630
Sudan,SDN,2000,1874.498657,0.1468,27193105
Sudan,SDN,2001,1833.619873,0.1835,27840967
Sudan,SDN,2002,1840.178223,0.2202,28488328
Sudan,SDN,2003,1967.874634,0.2569,29146386
Sudan,SDN,2004,2083.010742,0.2936,29830604
Sudan,SDN,2005,2326.790527,0.2936,30551777
Sudan,SDN,2006,2720.942627,0.2936,31314098
Sudan,SDN,2007,2806.769043,0.3303,32113409
Sudan,SDN,2008,2805.150391,0.3303,32941836
Sudan,SDN,2009,3041.687256,0.367,33537455
Sudan,SDN,2010,3494.01416,0.367,34136520
Sudan,SDN,2011,3819.673828,0.3303,34735288
Sudan,SDN,2012,3323.564697,,35335982
Sudan,SDN,2013,3676.390137,,35940905
Sudan,SDN,2014,3780.628906,,
Suriname,SUR,1800,,,80721
Suriname,SUR,1820,,,80721
Suriname,SUR,1950,,0.9909,214999
Suriname,SUR,1951,,1.0643,222649
Suriname,SUR,1952,,1.1744,229598
Suriname,SUR,1953,,1.3212,236273
Suriname,SUR,1954,,1.3946,243001
Suriname,SUR,1955,,1.2478,250004
Suriname,SUR,1956,,1.3212,257399
Suriname,SUR,1957,,1.4313,265202
Suriname,SUR,1958,,1.1744,273335
Suriname,SUR,1959,,1.2845,281654
Suriname,SUR,1960,,1.5047,290000
Suriname,SUR,1961,,1.4313,298272
Suriname,SUR,1962,,1.6148,306474
Suriname,SUR,1963,,1.6882,314747
Suriname,SUR,1964,,1.8717,323298
Suriname,SUR,1965,,2.3855,332197
Suriname,SUR,1966,,3.2296,341643
Suriname,SUR,1967,,3.8168,351379
Suriname,SUR,1968,,4.037,360486
Suriname,SUR,1969,,4.1471,367733
Suriname,SUR,1970,4568.866211,4.3306,372297
Suriname,SUR,1971,4840.693359,4.5875,373795
Suriname,SUR,1972,5021.964355,4.6976,372648
Suriname,SUR,1973,5319.868164,5.6885,369834
Suriname,SUR,1974,4871.126953,4.3673,366767
Suriname,SUR,1975,5343.691406,5.5417,364497
Suriname,SUR,1976,5594.490723,5.505,363386
Suriname,SUR,1977,6340.280273,5.2481,363227
Suriname,SUR,1978,6737.718262,6.5693,363818
Suriname,SUR,1979,6570.880371,6.3124,364751
Suriname,SUR,1980,5963.712891,6.4959,365749
Suriname,SUR,1981,6298.905273,5.5417,366770
Suriname,SUR,1982,6050.824707,5.1013,368027
Suriname,SUR,1983,6090.302734,3.7067,369782
Suriname,SUR,1984,5908.802734,4.1838,372398
Suriname,SUR,1985,6492.556641,4.2572,376102
Suriname,SUR,1986,6104.562988,4.6242,381012
Suriname,SUR,1987,5472.157227,4.5508,386974
Suriname,SUR,1988,6210.084961,4.771,393605
Suriname,SUR,1989,6384.38916,4.6242,400375
Suriname,SUR,1990,6409.088867,4.3673,406890
Suriname,SUR,1991,6484.378418,4.9912,413011
Suriname,SUR,1992,6538.280762,4.9545,418828
Suriname,SUR,1993,5981.069336,4.8077,424455
Suriname,SUR,1994,5873.476563,4.771,430102
Suriname,SUR,1995,5530.293945,4.7343,435920
Suriname,SUR,1996,6444.895508,4.7343,441896
Suriname,SUR,1997,6896.742676,4.6976,447957
Suriname,SUR,1998,7251.666504,4.6609,454124
Suriname,SUR,1999,6079.118164,4.6242,460419
Suriname,SUR,2000,6912.185059,4.6976,466846
Suriname,SUR,2001,7269.933105,4.9912,473431
Suriname,SUR,2002,7662.27002,3.2663,480132
Suriname,SUR,2003,8503.62207,3.1562,486800
Suriname,SUR,2004,9217.767578,3.1562,493236
Suriname,SUR,2005,9702.753906,3.1929,499294
Suriname,SUR,2006,10470.95898,3.4498,504913
Suriname,SUR,2007,11083.25293,3.4498,510136
Suriname,SUR,2008,11920.90625,3.7801,515066
Suriname,SUR,2009,12594.8877,3.9269,519861
Suriname,SUR,2010,13873.98242,4.6242,524636
Suriname,SUR,2011,14901.32227,3.7801,529419
Suriname,SUR,2012,15236.01758,4.2939,534175
Suriname,SUR,2013,15552.66895,3.5966,538882
Suriname,SUR,2014,15655.02734,3.7067,
Swaziland,SWZ,1800,,,86000
Swaziland,SWZ,1904,,,86000
Swaziland,SWZ,1911,,,109000
Swaziland,SWZ,1921,,,113000
Swaziland,SWZ,1936,,,157000
Swaziland,SWZ,1946,,,188000
Swaziland,SWZ,1950,,0,273000
Swaziland,SWZ,1951,,0,278951
Swaziland,SWZ,1952,,0,285333
Swaziland,SWZ,1953,,0,292178
Swaziland,SWZ,1954,,0,299488
Swaziland,SWZ,1955,,0,307229
Swaziland,SWZ,1956,,0,315335
Swaziland,SWZ,1957,,0,323710
Swaziland,SWZ,1958,,0,332228
Swaziland,SWZ,1959,,0,340755
Swaziland,SWZ,1960,,0.0734,349181
Swaziland,SWZ,1961,,,357459
Swaziland,SWZ,1962,,,365645
Swaziland,SWZ,1963,,,373904
Swaziland,SWZ,1964,,0.0367,382477
Swaziland,SWZ,1965,,0.2202,391553
Swaziland,SWZ,1966,,0.5138,401184
Swaziland,SWZ,1967,,0.5505,411365
Swaziland,SWZ,1968,,0.6606,422152
Swaziland,SWZ,1969,,0.6973,433598
Swaziland,SWZ,1970,2317.584717,0.8074,445735
Swaziland,SWZ,1971,2144.633789,0.8808,458611
Swaziland,SWZ,1972,2552.464844,0.8074,472236
Swaziland,SWZ,1973,2434.183594,0.7707,486560
Swaziland,SWZ,1974,2385.789307,0.6239,501509
Swaziland,SWZ,1975,2988.232666,0.6606,517024
Swaziland,SWZ,1976,3328.008301,0.6239,533202
Swaziland,SWZ,1977,3196.738281,0.6239,550089
Swaziland,SWZ,1978,2911.773438,0.7707,567534
Swaziland,SWZ,1979,2793.817383,0.7707,585327
Swaziland,SWZ,1980,2930.487793,0.7707,603385
Swaziland,SWZ,1981,3437.212646,0.6973,621346
Swaziland,SWZ,1982,3612.220215,0.6973,639383
Swaziland,SWZ,1983,3818.09375,0.4037,658564
Swaziland,SWZ,1984,3678.503418,0.4771,680341
Swaziland,SWZ,1985,3429.943115,0.6239,705602
Swaziland,SWZ,1986,3885.334961,0.6239,734925
Swaziland,SWZ,1987,4755.204102,0.5872,767579
Swaziland,SWZ,1988,5008.899902,0.5505,801540
Swaziland,SWZ,1989,5140.772461,0.5138,833994
Swaziland,SWZ,1990,5779.598633,0.4771,862947
Swaziland,SWZ,1991,5912.260742,0.367,887467
Swaziland,SWZ,1992,6197.023438,0.2936,908158
Swaziland,SWZ,1993,6550.370605,0.1468,926420
Swaziland,SWZ,1994,6426.953125,0.5138,944404
Swaziland,SWZ,1995,7696.049805,0.4771,963591
Swaziland,SWZ,1996,8134.600586,0.3303,984632
Swaziland,SWZ,1997,7589.454102,1.2111,1006824
Swaziland,SWZ,1998,7593.623535,1.1744,1028708
Swaziland,SWZ,1999,7158.39209,1.1744,1048174
Swaziland,SWZ,2000,7564.733887,1.101,1063832
Swaziland,SWZ,2001,7702.03418,1.0643,1075083
Swaziland,SWZ,2002,6986.860352,1.0276,1082777
Swaziland,SWZ,2003,6778.93457,0.9542,1088724
Swaziland,SWZ,2004,6933.354004,0.9542,1095487
Swaziland,SWZ,2005,7038.570313,0.9175,1104909
Swaziland,SWZ,2006,7239.533203,0.9175,1117604
Swaziland,SWZ,2007,7453.099121,0.9542,1133007
Swaziland,SWZ,2008,7479.089844,0.9542,1150344
Swaziland,SWZ,2009,7697.814453,0.8808,1168345
Swaziland,SWZ,2010,7786.352051,0.8808,1186056
Swaziland,SWZ,2011,7598.206055,0.8808,1203330
Swaziland,SWZ,2012,8377.799805,0.9909,1220408
Swaziland,SWZ,2013,8186.961914,0.8808,1237166
Swaziland,SWZ,2014,8029.180664,0.9542,
Sweden,SWE,1700,,,1373360
Sweden,SWE,1730,,,1626584
Sweden,SWE,1750,,,1772701
Sweden,SWE,1785,,,2146105
Sweden,SWE,1786,,,2150159
Sweden,SWE,1787,,,2156211
Sweden,SWE,1788,,,2163632
Sweden,SWE,1789,,,2167483
Sweden,SWE,1790,,,2164198
Sweden,SWE,1791,,,2164879
Sweden,SWE,1792,,,2182254
Sweden,SWE,1793,,,2211134
Sweden,SWE,1794,,,2240510
Sweden,SWE,1795,,,2265246
Sweden,SWE,1796,,,2284012
Sweden,SWE,1797,,,2303340
Sweden,SWE,1798,,,2325125
Sweden,SWE,1799,,,2344926
Sweden,SWE,1800,,,2354189
Sweden,SWE,1801,,,2354278
Sweden,SWE,1802,,,2360724
Sweden,SWE,1803,,,2376420
Sweden,SWE,1804,,,2393815
Sweden,SWE,1805,,,2410798
Sweden,SWE,1806,,,2424756
Sweden,SWE,1807,,,2431799
Sweden,SWE,1808,,,2431251
Sweden,SWE,1809,,,2415344
Sweden,SWE,1810,,,2391775
Sweden,SWE,1811,,,2385095
Sweden,SWE,1812,,,2396460
Sweden,SWE,1813,,,2408567
Sweden,SWE,1814,,,2420311
Sweden,SWE,1815,,,2439229
Sweden,SWE,1816,,,2467151
Sweden,SWE,1817,,,2496869
Sweden,SWE,1818,,,2522986
Sweden,SWE,1819,,,2545315
Sweden,SWE,1820,,,2564747
Sweden,SWE,1821,,,2586359
Sweden,SWE,1822,,,2613960
Sweden,SWE,1823,,,2648844
Sweden,SWE,1824,,,2688620
Sweden,SWE,1825,,,2729589
Sweden,SWE,1826,,,2769921
Sweden,SWE,1827,,,2803627
Sweden,SWE,1828,,,2828241
Sweden,SWE,1829,,,2847753
Sweden,SWE,1830,,,2866518
Sweden,SWE,1831,,,2886418
Sweden,SWE,1832,,,2904134
Sweden,SWE,1833,,,2927418
Sweden,SWE,1834,,,2957254
Sweden,SWE,1835,,,2988723
Sweden,SWE,1836,,,3024423
Sweden,SWE,1837,,,3056255
Sweden,SWE,1838,,,3076178
Sweden,SWE,1839,,,3091190
Sweden,SWE,1840,,,3111082
Sweden,SWE,1841,,,3140275
Sweden,SWE,1842,,,3174111
Sweden,SWE,1843,,,3207040
Sweden,SWE,1844,,,3239777
Sweden,SWE,1845,,,3276770
Sweden,SWE,1846,,,3313870
Sweden,SWE,1847,,,3341981
Sweden,SWE,1848,,,3366610
Sweden,SWE,1849,,,3399840
Sweden,SWE,1850,,,3440865
Sweden,SWE,1851,,,3480885
Sweden,SWE,1852,,,3514057
Sweden,SWE,1853,,,3539622
Sweden,SWE,1854,,,3567989
Sweden,SWE,1855,,,3605026
Sweden,SWE,1856,,,3640807
Sweden,SWE,1857,,,3668420
Sweden,SWE,1858,,,3695129
Sweden,SWE,1859,,,3735679
Sweden,SWE,1860,,,3792612
Sweden,SWE,1861,,,3860352
Sweden,SWE,1862,,,3902859
Sweden,SWE,1863,,,3937168
Sweden,SWE,1864,,,3981274
Sweden,SWE,1865,,,4021874
Sweden,SWE,1866,,,4063091
Sweden,SWE,1867,,,4102752
Sweden,SWE,1868,,,4134190
Sweden,SWE,1869,,,4144735
Sweden,SWE,1870,,,4152290
Sweden,SWE,1871,,,4169168
Sweden,SWE,1872,,,4212270
Sweden,SWE,1873,,,4258229
Sweden,SWE,1874,,,4303869
Sweden,SWE,1875,,,4336656
Sweden,SWE,1876,,,4371031
Sweden,SWE,1877,,,4407165
Sweden,SWE,1878,,,4448775
Sweden,SWE,1879,,,4487273
Sweden,SWE,1880,,,4533382
Sweden,SWE,1881,,,4566228
Sweden,SWE,1882,,,4586024
Sweden,SWE,1883,,,4607725
Sweden,SWE,1884,,,4628033
Sweden,SWE,1885,,,4652070
Sweden,SWE,1886,,,4672452
Sweden,SWE,1887,,,4699790
Sweden,SWE,1888,,,4728406
Sweden,SWE,1889,,,4753181
Sweden,SWE,1890,,,4772451
Sweden,SWE,1891,,,4785018
Sweden,SWE,1892,,,4822451
Sweden,SWE,1893,,,4848633
Sweden,SWE,1894,,,4881871
Sweden,SWE,1895,,,4916134
Sweden,SWE,1896,,,4958726
Sweden,SWE,1897,,,4997923
Sweden,SWE,1898,,,5036464
Sweden,SWE,1899,,,5078929
Sweden,SWE,1900,,,5104594
Sweden,SWE,1901,,,5136472
Sweden,SWE,1902,,,5174926
Sweden,SWE,1903,,,5214302
Sweden,SWE,1904,,,5251133
Sweden,SWE,1905,,,5287311
Sweden,SWE,1906,,,5321478
Sweden,SWE,1907,,,5362779
Sweden,SWE,1908,,,5402275
Sweden,SWE,1909,,,5441214
Sweden,SWE,1910,,,5486389
Sweden,SWE,1911,,,5522704
Sweden,SWE,1912,,,5573033
Sweden,SWE,1913,,,5620456
Sweden,SWE,1914,,,5667753
Sweden,SWE,1915,,,5712642
Sweden,SWE,1916,,,5745769
Sweden,SWE,1917,,,5783402
Sweden,SWE,1918,,,5820509
Sweden,SWE,1919,,,5827488
Sweden,SWE,1920,,,5851973
Sweden,SWE,1921,,,5904600
Sweden,SWE,1922,,,5949945
Sweden,SWE,1923,,,5981646
Sweden,SWE,1924,,,6017675
Sweden,SWE,1925,,,6045717
Sweden,SWE,1926,,,6072116
Sweden,SWE,1927,,,6093767
Sweden,SWE,1928,,,6105474
Sweden,SWE,1929,,,6120967
Sweden,SWE,1930,,,6130024
Sweden,SWE,1931,,,6142264
Sweden,SWE,1932,,,6162895
Sweden,SWE,1933,,,6187929
Sweden,SWE,1934,,,6210013
Sweden,SWE,1935,,,6231741
Sweden,SWE,1936,,,6250627
Sweden,SWE,1937,,,6269433
Sweden,SWE,1938,,,6289126
Sweden,SWE,1939,,,6315081
Sweden,SWE,1940,,,6344185
Sweden,SWE,1941,,,6371448
Sweden,SWE,1942,,,6407455
Sweden,SWE,1943,,,6466005
Sweden,SWE,1944,,,6533699
Sweden,SWE,1945,,,6604495
Sweden,SWE,1946,,,6673928
Sweden,SWE,1947,,,6754885
Sweden,SWE,1948,,,6829159
Sweden,SWE,1949,,,6907264
Sweden,SWE,1950,10002.1084,4.1104,7014001
Sweden,SWE,1951,10551.37891,4.7343,7076003
Sweden,SWE,1952,10420.39453,4.8444,7129070
Sweden,SWE,1953,10681.96973,4.5508,7176203
Sweden,SWE,1954,11251.96094,4.771,7219871
Sweden,SWE,1955,11581.74023,5.3949,7261994
Sweden,SWE,1956,11896.72266,5.9454,7303942
Sweden,SWE,1957,12075.9873,5.2848,7346541
Sweden,SWE,1958,12337.88574,5.6885,7390134
Sweden,SWE,1959,12970.1123,5.7252,7434674
Sweden,SWE,1960,13474.69922,6.5693,7480001
Sweden,SWE,1961,14153.92773,6.4959,7526139
Sweden,SWE,1962,14585.92871,6.7895,7573556
Sweden,SWE,1963,15219.35156,7.2666,7623278
Sweden,SWE,1964,16137.86426,7.8905,7676568
Sweden,SWE,1965,16632.38477,8.1107,7734003
Sweden,SWE,1966,16791.98828,9.3218,7796427
Sweden,SWE,1967,17233.41602,8.7713,7862718
Sweden,SWE,1968,17753.3457,9.7989,7929066
Sweden,SWE,1969,18547.73438,10.8265,7990318
Sweden,SWE,1970,19711.92383,11.4871,8042839
Sweden,SWE,1971,19688.6543,10.4595,8084965
Sweden,SWE,1972,20007.52344,10.4595,8117863
Sweden,SWE,1973,20686.49805,10.7531,8144217
Sweden,SWE,1974,20889.52148,9.7989,8168135
Sweden,SWE,1975,21805.81641,9.8723,8192569
Sweden,SWE,1976,21901.23828,10.7531,8218933
Sweden,SWE,1977,21025.29102,10.4228,8246302
Sweden,SWE,1978,20933.16211,9.6154,8272581
Sweden,SWE,1979,21685.80664,10.2393,8294604
Sweden,SWE,1980,21742.05273,8.6245,8310467
Sweden,SWE,1981,21646.48633,8.3676,8319266
Sweden,SWE,1982,21708.70117,7.4868,8322909
Sweden,SWE,1983,22005.90234,7.0097,8325682
Sweden,SWE,1984,23201.04102,6.8996,8333446
Sweden,SWE,1985,23629.20508,7.4868,8350392
Sweden,SWE,1986,24768.36719,7.4134,8377422
Sweden,SWE,1987,25658.32813,7.1198,8413155
Sweden,SWE,1988,26612.12695,6.7895,8456561
Sweden,SWE,1989,27627.83398,6.5326,8505752
Sweden,SWE,1990,27950.70703,6.0922,8558829
Sweden,SWE,1991,27565.45508,5.9821,8616729
Sweden,SWE,1992,27231.29492,5.872,8678657
Sweden,SWE,1993,26324.75586,5.9454,8738894
Sweden,SWE,1994,27871.02148,6.239,8789976
Sweden,SWE,1995,29674.52148,6.239,8826949
Sweden,SWE,1996,30206.20703,6.3124,8847421
Sweden,SWE,1997,31590.10156,5.9087,8853934
Sweden,SWE,1998,33347.54688,5.9821,8852650
Sweden,SWE,1999,35475.53516,5.7619,8852487
Sweden,SWE,2000,37419.45313,5.5784,8860153
Sweden,SWE,2001,37054.25,5.7619,8877022
Sweden,SWE,2002,36890.82813,6.4592,8901831
Sweden,SWE,2003,37127.05859,6.1289,8935392
Sweden,SWE,2004,38336.22656,6.0922,8977965
Sweden,SWE,2005,36854.53125,5.7252,9029345
Sweden,SWE,2006,39125.54297,5.4683,9090707
Sweden,SWE,2007,42294.45703,5.2481,9161374
Sweden,SWE,2008,42603.52734,5.3215,9236872
Sweden,SWE,2009,40281.51172,4.6242,9311110
Sweden,SWE,2010,41888.03906,5.5417,9379687
Sweden,SWE,2011,43353.23047,5.4683,9440747
Sweden,SWE,2012,44035.98828,4.9178,9495392
Sweden,SWE,2013,44235.56641,4.6609,9545823
Sweden,SWE,2014,44598.26563,4.4774,
Switzerland,CHE,1700,,,1200000
Switzerland,CHE,1800,,,1826051
Switzerland,CHE,1820,,,1986000
Switzerland,CHE,1821,,,1998000
Switzerland,CHE,1822,,,2008000
Switzerland,CHE,1823,,,2020000
Switzerland,CHE,1824,,,2031000
Switzerland,CHE,1825,,,2042000
Switzerland,CHE,1826,,,2054000
Switzerland,CHE,1827,,,2065000
Switzerland,CHE,1828,,,2077000
Switzerland,CHE,1829,,,2088000
Switzerland,CHE,1830,,,2100000
Switzerland,CHE,1831,,,2112000
Switzerland,CHE,1832,,,2123000
Switzerland,CHE,1833,,,2135000
Switzerland,CHE,1834,,,2147000
Switzerland,CHE,1835,,,2159000
Switzerland,CHE,1836,,,2171000
Switzerland,CHE,1837,,,2183000
Switzerland,CHE,1838,,,2195000
Switzerland,CHE,1839,,,2208000
Switzerland,CHE,1840,,,2220000
Switzerland,CHE,1841,,,2235000
Switzerland,CHE,1842,,,2251000
Switzerland,CHE,1843,,,2266000
Switzerland,CHE,1844,,,2282000
Switzerland,CHE,1845,,,2298000
Switzerland,CHE,1846,,,2314000
Switzerland,CHE,1847,,,2330000
Switzerland,CHE,1848,,,2346000
Switzerland,CHE,1849,,,2363000
Switzerland,CHE,1850,,,2379000
Switzerland,CHE,1851,,,2399000
Switzerland,CHE,1852,,,2406000
Switzerland,CHE,1853,,,2412000
Switzerland,CHE,1854,,,2427000
Switzerland,CHE,1855,,,2442000
Switzerland,CHE,1856,,,2457000
Switzerland,CHE,1857,,,2471000
Switzerland,CHE,1858,,,2484000
Switzerland,CHE,1859,,,2497000
Switzerland,CHE,1860,,,2510000
Switzerland,CHE,1861,,,2524000
Switzerland,CHE,1862,,,2538000
Switzerland,CHE,1863,,,2552000
Switzerland,CHE,1864,,,2566000
Switzerland,CHE,1865,,,2579000
Switzerland,CHE,1866,,,2593000
Switzerland,CHE,1867,,,2607000
Switzerland,CHE,1868,,,2623000
Switzerland,CHE,1869,,,2639000
Switzerland,CHE,1870,,,2655000
Switzerland,CHE,1871,,,2680000
Switzerland,CHE,1872,,,2697000
Switzerland,CHE,1873,,,2715000
Switzerland,CHE,1874,,,2733000
Switzerland,CHE,1875,,,2750000
Switzerland,CHE,1876,,,2768000
Switzerland,CHE,1877,,,2786000
Switzerland,CHE,1878,,,2803000
Switzerland,CHE,1879,,,2821000
Switzerland,CHE,1880,,,2839000
Switzerland,CHE,1881,,,2853000
Switzerland,CHE,1882,,,2863000
Switzerland,CHE,1883,,,2874000
Switzerland,CHE,1884,,,2885000
Switzerland,CHE,1885,,,2896000
Switzerland,CHE,1886,,,2907000
Switzerland,CHE,1887,,,2918000
Switzerland,CHE,1888,,,2929000
Switzerland,CHE,1889,,,2940000
Switzerland,CHE,1890,,,2951000
Switzerland,CHE,1891,,,2965000
Switzerland,CHE,1892,,,3002000
Switzerland,CHE,1893,,,3040000
Switzerland,CHE,1894,,,3077000
Switzerland,CHE,1895,,,3114000
Switzerland,CHE,1896,,,3151000
Switzerland,CHE,1897,,,3188000
Switzerland,CHE,1898,,,3226000
Switzerland,CHE,1899,,,3263000
Switzerland,CHE,1900,,,3300000
Switzerland,CHE,1901,,,3341000
Switzerland,CHE,1902,,,3384000
Switzerland,CHE,1903,,,3428000
Switzerland,CHE,1904,,,3472000
Switzerland,CHE,1905,,,3461000
Switzerland,CHE,1906,,,3560000
Switzerland,CHE,1907,,,3604000
Switzerland,CHE,1908,,,3647000
Switzerland,CHE,1909,,,3691000
Switzerland,CHE,1910,,,3735000
Switzerland,CHE,1911,,,3776000
Switzerland,CHE,1912,,,3819000
Switzerland,CHE,1913,,,3864000
Switzerland,CHE,1914,,,3897000
Switzerland,CHE,1915,,,3883000
Switzerland,CHE,1916,,,3883000
Switzerland,CHE,1917,,,3888000
Switzerland,CHE,1918,,,3880000
Switzerland,CHE,1919,,,3869000
Switzerland,CHE,1920,,,3877000
Switzerland,CHE,1921,,,3876000
Switzerland,CHE,1922,,,3874000
Switzerland,CHE,1923,,,3883000
Switzerland,CHE,1924,,,3896000
Switzerland,CHE,1925,,,3910000
Switzerland,CHE,1926,,,3932000
Switzerland,CHE,1927,,,3956000
Switzerland,CHE,1928,,,3988000
Switzerland,CHE,1929,,,4022000
Switzerland,CHE,1930,,,4051000
Switzerland,CHE,1931,,,4080000
Switzerland,CHE,1932,,,4102000
Switzerland,CHE,1933,,,4122000
Switzerland,CHE,1934,,,4140000
Switzerland,CHE,1935,,,4155000
Switzerland,CHE,1936,,,4168000
Switzerland,CHE,1937,,,4180000
Switzerland,CHE,1938,,,4192000
Switzerland,CHE,1939,,,4206000
Switzerland,CHE,1940,,,4226000
Switzerland,CHE,1941,,,4254000
